PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,AGE,TFGender,REPEAT,MISSSC,SKIPPING,TARDYSD,EXERPRAC,STUDYHMW,WORKPAY,WORKHOME,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST300Q01JA,ST300Q02JA,ST300Q03JA,ST300Q04JA,ST300Q05JA,ST300Q06JA,ST300Q07JA,ST300Q08JA,ST300Q09JA,ST300Q10JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,ST250Q05JA,ST251Q01JA,ST251Q02JA,ST251Q03JA,ST251Q04JA,ST255Q01JA,MATH_CANTIDAD,MATH_CAMBIO_REL,MATH_ESPACIO_FORMA,MATH_DATOS_INCERT,MATH_FORMULACION,MATH_PROCEDIMIENTOS,MATH_INTERPRETACION,MATH_RAZONAMIENTO,MATH_PROMEDIO,MATH_LOGRO
329.397,281.441,314.302,310.196,327.419,347.89,330.516,297.009,334.596,305.356,16.17,1,0,0,1,2,4,6,2,4,2,,3,4,3,2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0,0,0,1,1,1,314.78259999999995,288.65189999999996,313.75410000000005,316.1786,349.9631,317.36580000000004,294.23240000000004,292.9917,310.990025,0
387.923,368.81,360.533,350.125,427.823,369.588,390.529,362.388,412.101,377.03,16.08,0,0,0,0,2,0,3,0,4,1,4,4,2,4,,,,4,5,4,4,,,5,,3,3,3,3,1.0,,1.0,1.0,1.0,,1,1,1,1,1,2,2,3,3,3,378.5142,362.73570000000007,351.7375,389.50419999999997,305.0441,385.7503,366.3825,332.91459999999995,359.07288750000004,0
315.309,345.666,325.263,302.119,348.22,325.882,349.492,295.561,342.584,351.708,16.25,1,1,1,0,2,10,10,0,7,2,3,2,1,3,,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,1,1,0,3,3,1,372.84389999999996,304.49989999999997,337.45760000000007,283.68489999999997,277.5697,335.4585,291.411,320.0639,315.373675,0
344.993,348.503,352.373,343.61,329.169,371.693,375.718,375.289,340.043,323.768,15.92,0,0,0,0,2,0,5,0,2,2,2,4,,2,3,,,,,,,,,,,4,4,4,4,,,1.0,1.0,1.0,1.0,1,0,0,1,1,0,1,2,2,1,359.4587,349.0679,372.774,379.4498,356.09,332.5044,354.6204000000001,365.7839,358.7186375,0
388.985,401.857,376.833,399.92,393.644,402.884,388.18,398.228,415.015,399.197,16.25,0,0,0,1,2,6,7,6,8,1,3,,2,4,1,4,4,,4,,3,,4,,,3,2,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,3,0,2,2,1,406.0581,400.6015,405.56640000000004,373.0414,343.316,423.0732999999999,403.3444,415.08000000000004,396.2601375,0
462.271,448.506,484.942,489.097,482.222,485.007,480.178,462.58,443.485,456.168,15.67,0,0,0,0,0,0,5,0,5,2,3,3,,3,2,,,,5,4,4,5,,,5,3,3,3,2,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,1,1,0,2,3,3,480.4231000000001,500.4316,442.8861,470.5819,445.41859999999997,488.9611,458.81550000000004,477.83720000000005,470.6693875,0
457.136,491.165,484.783,485.353,502.083,499.625,461.204,471.377,490.736,431.555,16.17,1,0,0,0,1,10,10,0,1,1,3,2,,3,2,,,1,,1,1,,1,2,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,,1,1,0,1,1,1,1,3,3,3,491.60240000000005,515.3319,405.0147,439.07480000000004,504.7946,486.5529,476.0116,475.36800000000005,474.2188625,0
385.964,342.112,375.547,393.582,360.594,379.628,395.508,309.467,387.82,366.72,15.92,1,0,1,0,2,9,10,7,8,2,3,,2,3,2,3,,,3,3,,3,4,,,4,4,4,4,1.0,1.0,1.0,,1.0,1.0,0,1,1,1,0,0,1,2,2,1,316.331,368.54879999999997,336.8683,375.03200000000004,343.91409999999996,343.30780000000004,374.2013,383.62219999999996,355.2281875,0
298.98,300.143,309.935,388.344,330.061,268.886,345.38,292.076,316.412,308.587,16.08,0,0,1,1,0,8,7,2,2,2,3,3,3,,2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,1,0,1,1,2,301.7679999999999,297.99490000000003,255.5038,295.38710000000003,306.74789999999996,305.1798,298.8232,313.10049999999995,296.81314999999995,0
466.272,483.137,460.533,463.083,440.497,449.988,498.788,486.386,504.343,469.582,15.67,0,0,0,0,0,10,10,0,10,,4,3,2,4,2,2,4,3,,,,3,,,4,1,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,0,0,1,1,2,464.1544,481.04619999999994,460.7893,440.5599,470.7931,482.19480000000004,468.2191000000001,431.7736,462.44130000000007,0
511.632,479.03,567.659,505.647,557.056,469.834,535.954,536.87,501.105,442.846,16.0,0,0,0,0,0,2,7,1,1,3,3,4,1,,2,,,,,,,,,,,3,3,3,3,,,1.0,1.0,1.0,,1,1,1,1,1,1,1,1,1,3,536.9521000000001,544.8569,538.1044999999999,494.22799999999995,596.4749999999999,509.72349999999994,488.13550000000004,498.5278,525.8754125,1
634.923,633.693,599.276,632.439,599.945,628.194,644.831,614.59,617.078,670.232,16.0,0,0,0,0,0,0,10,0,0,,3,4,2,2,2,,3,3,3,3,,4,,,,3,3,3,3,1.0,,1.0,1.0,1.0,1.0,1,1,0,1,0,0,1,2,2,3,625.0633,635.9059,609.7618,596.5482999999999,626.4658000000001,610.3038,579.7588000000001,588.7861,609.0742250000001,1
418.651,405.866,379.971,389.012,422.414,399.19,375.352,411.06,427.216,389.813,16.08,0,0,0,0,1,5,8,10,5,2,3,3,1,3,,,4,4,,,,4,4,,4,4,4,4,4,1.0,,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,1,421.56809999999996,419.01689999999996,425.48100000000005,378.9126,384.87019999999995,425.6157999999999,386.77119999999996,382.428,403.082975,0
440.177,451.814,460.653,444.095,442.934,444.291,410.77,463.056,449.466,486.93,16.25,1,0,0,0,0,4,10,0,0,2,2,3,3,2,,,5,5,,5,,,5,5,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,,0,1,0,0,0,0,1,0,1,2,451.1732,450.4862,428.91439999999994,444.91179999999997,448.60159999999996,462.7395,462.616,441.16369999999995,448.8258,0
360.547,398.1,370.8,425.676,407.217,372.996,366.222,341.759,366.304,387.779,15.92,0,0,0,1,2,10,8,4,7,2,3,3,1,,2,,,1,,2,,1,,5,1,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,1,1,2,3,356.3653,365.8388,362.29940000000005,350.9187,341.2086,365.88040000000007,359.1581,345.2415,355.86385,0
305.187,321.874,279.41,283.662,216.896,279.272,301.183,331.076,285.174,274.716,15.75,1,0,0,0,,3,,,,,,,,4,,1,1,1,1,,,,,1,,4,4,4,4,,,1.0,,,,1,0,1,1,0,0,0,1,1,,265.832,284.2375,308.89919999999995,283.8558,242.59470000000002,287.4759,274.1339,287.7282,279.34465,0
408.134,419.494,425.3,436.233,504.437,421.044,456.928,421.344,460.822,468.737,15.67,1,0,0,0,0,6,6,6,6,,3,3,2,3,2,,,,5,,5,5,5,5,,4,4,4,4,,,1.0,1.0,1.0,,0,1,0,1,1,2,1,1,1,1,458.99260000000004,394.90659999999997,419.45799999999997,420.9994,394.3496,418.54170000000005,428.05280000000005,438.49080000000004,421.7239375,0
368.446,356.229,411.927,336.56,337.479,410.375,342.746,392.421,324.307,334.705,15.58,1,1,0,0,0,7,10,10,9,2,3,,2,3,2,,5,,5,5,5,5,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,,,,,0,1,1,1,1,357.95220000000006,403.5727,303.12,330.48720000000003,355.04869999999994,352.09799999999996,362.5068,304.37,346.14445,0
591.673,494.003,512.547,507.441,544.853,548.731,518.79,509.479,525.328,548.466,15.42,1,0,0,0,0,5,10,4,5,2,2,2,,2,2,4,5,,,,,5,3,4,,3,3,3,3,1.0,1.0,1.0,1.0,,,0,1,1,1,1,0,0,2,3,0,502.72020000000003,552.2865,494.96450000000004,557.1631,558.5683,459.79470000000003,516.8729999999999,563.9134999999999,525.785475,1
504.518,543.968,515.327,465.215,488.842,524.248,462.886,495.505,502.464,498.459,15.58,0,0,0,0,0,2,0,0,4,2,2,1,2,3,,3,,,3,,1,,,2,5,2,3,3,2,1.0,,1.0,1.0,1.0,1.0,1,1,0,1,1,1,0,1,1,1,482.23130000000003,517.0014,506.78239999999994,541.2167000000001,537.3157,485.6201,491.1355,445.0171,500.790025,1
365.957,361.181,322.075,393.012,418.339,395.012,393.385,404.461,390.917,403.157,15.75,1,0,,0,1,5,1,2,2,4,,4,3,2,3,,3,5,,,,5,5,,4,4,4,4,4,,,,,,,1,0,0,1,0,0,0,1,1,2,403.0727,362.6461,314.16380000000004,379.94000000000005,366.17470000000003,416.3017,391.2919,377.96750000000003,376.44480000000004,0
422.119,405.526,402.946,441.335,420.379,419.626,364.317,399.592,433.403,443.703,15.83,1,0,0,0,0,9,7,4,10,1,3,,1,3,1,,,,,,,,,,,2,2,2,4,1.0,1.0,1.0,,1.0,1.0,0,1,1,1,1,1,0,1,1,2,403.19899999999996,417.3239,442.6281,450.5651,439.67429999999996,425.46489999999994,418.67479999999995,387.65319999999997,423.14791249999996,0
351.125,361.438,405.904,417.212,382.953,326.078,393.616,343.163,362.78,344.684,15.83,0,0,0,1,0,10,10,0,10,2,,2,1,3,2,2,,5,4,5,5,,,,,4,4,4,4,1.0,1.0,1.0,,1.0,,1,1,0,1,1,0,0,1,1,1,333.8726,359.523,386.6112999999999,397.3843,387.2956,359.80530000000005,374.31270000000006,339.33950000000004,367.2680375,0
445.682,381.862,370.78,404.817,404.317,406.88,457.859,422.928,411.419,440.482,15.33,0,0,1,1,0,10,9,2,2,,3,4,1,3,1,3,,4,,,,4,,4,3,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,1,1,2,2,1,375.67330000000004,423.0144,355.7876,394.8932,422.8266,385.7145,374.0674,409.7829,392.7199875,0
327.928,324.739,347.82,374.072,348.227,363.249,366.168,323.741,284.183,332.202,16.08,0,0,0,1,1,5,3,5,5,3,3,3,3,,2,,,,,,,,,,,4,4,3,3,,,,,,,0,1,1,0,0,1,1,1,2,1,360.46709999999996,314.32550000000003,253.55939999999995,330.73159999999996,310.04290000000003,313.3666999999999,309.5917,298.65500000000003,311.3424875,0
580.855,608.709,525.568,576.827,618.842,568.533,590.561,530.282,592.285,575.926,15.83,1,0,0,0,0,10,10,0,10,1,4,,1,4,1,4,,4,,,,,4,5,5,1,2,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,3,0,3,3,5,593.7687,567.6425999999999,506.4714000000001,595.9446,574.5278000000001,564.6824,612.9071000000001,577.4802999999999,574.1781125,1
327.47,292.321,335.718,290.584,299.534,337.4,296.112,296.121,277.476,340.252,16.0,1,0,1,0,1,10,5,4,4,4,3,3,4,4,,,4,4,,4,3,,,,3,4,4,4,4,1.0,,1.0,1.0,1.0,1.0,1,0,1,0,0,0,1,3,2,0,304.5315,257.0821,264.293,316.069,371.2859,351.24469999999997,298.0306,296.6499,307.39833749999997,0
361.619,378.235,350.476,380.024,417.995,420.433,363.372,361.155,363.742,348.949,16.08,0,0,0,1,2,5,5,0,2,1,3,3,2,,2,,,2,4,,,2,,4,1,4,4,4,4,1.0,1.0,1.0,1.0,1.0,,0,1,0,1,0,0,0,1,1,2,372.21539999999993,376.3536,395.34540000000004,368.12,386.06610000000006,363.65,365.07349999999997,387.35089999999997,376.7718625,0
424.878,425.084,457.5,470.376,414.873,447.637,426.948,479.993,445.262,451.548,15.67,1,0,0,0,1,6,5,0,7,1,,2,2,3,3,,5,3,,,2,,,2,2,2,2,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,2,1,1,446.529,456.7841999999999,472.38559999999995,437.8197,454.2354,440.26359999999994,445.70400000000006,467.10579999999993,452.60341249999993,0
257.783,222.072,264.532,247.944,293.187,248.551,228.52,237.61,286.997,294.485,15.5,0,0,0,1,1,7,10,6,10,2,2,3,2,,2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,2,2,4,206.62340000000003,278.3363,289.7178,261.7509,233.0849,233.84620000000004,232.5079,320.6999,257.0709125,0
424.53,428.374,469.545,445.265,476.509,431.528,392.625,410.46,420.045,381.507,15.75,1,0,1,1,1,1,10,4,10,,2,2,2,3,1,,5,4,,3,1,,1,,,3,4,4,3,,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,2,401.15060000000005,395.9220999999999,417.70380000000006,434.14009999999996,416.4871,420.7834,434.4617,415.2912,416.99249999999995,0
479.191,450.124,446.1,437.56,411.401,459.134,458.556,466.246,469.59,450.645,16.0,0,0,0,0,1,0,4,0,2,2,1,,2,2,2,,5,,,,4,4,4,4,,3,2,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,0,0,2,2,0,393.28239999999994,472.41369999999995,482.6046,460.47659999999996,439.01180000000005,454.53120000000007,494.50149999999996,416.9018,451.71545,0
429.018,456.928,451.769,454.282,452.138,476.2,455.923,512.549,427.146,454.133,15.92,1,0,0,0,2,6,10,0,0,2,3,,2,3,2,,,,,,,,,,,3,3,3,3,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,0,1,1,446.80879999999996,453.8791,459.0765,422.08309999999994,434.514,443.74830000000003,418.98910000000006,463.35029999999995,442.80615000000006,0
513.229,523.96,429.015,465.96,491.518,447.822,467.921,490.765,465.343,484.182,16.08,1,0,0,0,1,2,8,0,3,1,,3,2,4,3,,,5,5,5,,5,,,5,3,3,4,3,,,1.0,,1.0,,0,1,1,1,1,0,0,1,1,1,455.0394,450.98879999999997,479.483,495.8272999999999,488.82910000000004,470.7924,507.2686,421.7470000000001,471.24694999999997,0
307.274,398.463,379.631,314.645,387.903,379.383,339.388,311.205,329.913,320.336,16.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.5297,341.6514,313.07,330.5499,332.32269999999994,352.4008,339.7788,327.7112,337.5018125,0
480.207,474.505,454.748,480.889,478.538,431.029,457.48,426.569,490.189,483.282,15.58,1,0,0,0,0,0,2,5,2,1,4,3,2,,1,,,,,,,,,,,3,3,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,1,1,2,1,1,3,454.98370000000006,429.2102,452.56350000000003,437.4696,432.3996,454.1633,439.2309,432.18809999999996,441.5261125,0
513.994,526.096,572.218,531.046,555.441,560.625,500.835,501.58,526.23,483.987,15.92,1,0,0,0,0,4,10,0,10,,3,4,2,3,2,,,,,,,,,,,3,3,3,3,1.0,,,1.0,,,0,1,0,1,1,1,0,0,1,0,545.1363,519.0831000000001,543.3424000000001,543.6174,532.2707,548.5220000000002,548.7636,523.6031,538.0423250000001,1
364.013,369.066,378.717,398.076,319.574,287.079,363.211,319.955,284.685,377.691,15.67,1,0,1,1,0,4,7,6,4,,1,3,2,3,3,,,,,,,,,,,4,2,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,0,1,3,332.7104,335.63749999999993,326.16970000000003,336.4064,360.56579999999997,335.5428,346.9148,344.913,339.85755,0
383.735,295.015,287.141,338.891,315.388,315.766,271.847,344.575,231.612,341.008,15.67,0,0,0,0,1,6,10,10,10,1,4,4,1,4,,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,1,318.5282,347.8943,306.3613,332.1369,283.9316,325.37229999999994,321.7123,285.4145,315.168925,0
408.317,436.747,419.638,385.88,387.952,425.798,392.726,441.084,412.975,342.744,15.75,0,0,0,0,1,1,5,0,5,1,4,4,1,,1,,,,,,,,,,,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1,1,1,387.50969999999995,424.82309999999995,330.6274,406.53159999999997,392.255,405.31590000000006,424.08540000000005,359.6625,391.351325,0
396.721,413.136,438.926,404.923,427.555,445.756,477.118,428.626,428.645,355.714,16.25,0,0,0,1,1,0,7,1,6,2,4,,1,3,1,,,,,4,5,5,5,5,,4,4,4,4,1.0,1.0,1.0,1.0,,,1,1,1,1,1,1,1,1,1,1,435.0687,435.3439,407.8394,444.1411999999999,428.51320000000004,439.7153,401.33389999999997,423.5831999999999,426.94235,0
385.585,429.881,390.051,342.524,354.325,370.102,372.638,407.724,373.39,399.027,15.83,1,0,1,0,1,10,10,,10,1,,4,1,4,1,,,,,,,,,,,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,0,373.0491,373.7407,412.3193,375.84039999999993,300.7374,382.2327,364.3297999999999,381.4762,370.4657,0
422.155,421.092,361.264,367.886,381.515,403.615,386.151,345.511,354.268,359.784,15.42,0,0,0,1,2,6,10,,6,2,2,,2,,2,2,,5,5,5,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,0,0,2,2,2,348.9761,392.44030000000004,421.31329999999997,359.6147,402.33610000000004,367.9061,378.04089999999997,376.76570000000004,380.92415,0
319.087,342.277,318.684,365.049,392.94,317.379,406.314,374.759,355.928,360.664,16.33,0,1,0,0,1,6,9,4,6,4,3,,4,3,4,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,355.7714,390.50609999999995,339.06690000000003,369.7676,345.4914,350.2003,344.65909999999997,347.75540000000007,355.402275,0
342.079,323.516,282.234,343.119,332.518,336.886,373.718,338.32,299.175,395.557,15.75,1,0,0,1,1,6,4,2,2,1,3,4,,3,2,2,,,,2,,5,1,,3,4,4,4,4,1.0,,1.0,1.0,1.0,1.0,1,1,0,1,1,0,0,1,2,3,315.8359,341.7699,346.48310000000004,339.10959999999994,290.80359999999996,291.30159999999995,377.3211,361.61420000000004,333.029875,0
383.583,386.22,357.548,356.301,378.251,399.137,344.82,384.373,363.254,388.101,15.58,0,0,0,1,1,8,10,7,7,1,4,3,,3,3,,,4,3,,3,,3,,3,3,3,3,4,,1.0,1.0,1.0,1.0,,1,1,1,1,0,0,1,1,1,2,371.50219999999996,328.5238,355.0811,380.4132,400.8195,375.2459,376.93140000000005,332.25440000000003,365.0964375,0
554.983,600.834,594.306,525.97,577.266,571.1,565.01,566.76,585.333,568.13,16.08,1,0,0,0,1,0,5,0,7,3,2,,3,3,3,2,5,,,3,3,1,,,,2,3,3,2,,,1.0,1.0,,1.0,0,1,1,1,1,1,0,2,2,2,543.0944000000001,566.0083999999999,572.1802,556.6056,534.4381,532.1414000000001,576.3411000000001,592.3793000000001,559.1485625,1
438.884,479.125,447.158,438.271,464.677,479.299,482.418,435.236,437.846,486.417,16.25,0,0,0,0,2,6,10,10,10,2,,3,2,3,2,,5,5,,,5,5,5,,,4,4,4,2,1.0,,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,1,1,1,463.1566999999999,460.9244,477.67929999999996,475.4866,451.5798,448.29089999999997,482.73589999999996,485.25079999999997,468.13804999999996,0
466.506,456.428,447.672,433.511,420.546,471.726,487.711,481.233,430.679,446.549,15.67,0,0,0,0,0,3,10,0,3,,4,3,2,3,2,,,,,,,,,,,3,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,2,2,4,440.7841,446.3248,435.454,495.1344,489.6384,417.75910000000005,463.87610000000006,446.6394,454.4512875,0
348.774,402.536,362.908,460.12,346.833,398.659,429.555,401.383,388.342,320.065,15.75,1,0,0,0,0,8,4,6,4,,2,3,2,2,3,,,,,,,,,,,1,2,4,2,1.0,,1.0,1.0,1.0,1.0,0,1,0,1,0,0,0,1,1,1,396.6222,390.88419999999996,394.93379999999996,422.5094,366.15690000000006,364.56950000000006,391.30910000000006,351.456,384.8051375,0
529.704,510.8,527.461,460.39,497.332,522.179,527.23,497.15,498.347,483.248,16.08,0,0,0,0,0,5,10,1,4,1,3,3,1,3,,,,,,,,,,,,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,0,0,3,3,2,509.4438,520.4306,498.55420000000004,510.16099999999994,477.8683,501.66549999999995,525.3966,484.7344,503.53180000000003,1
235.973,312.298,337.825,240.167,333.746,326.374,311.274,266.866,319.455,292.618,15.83,0,0,0,1,1,9,4,4,6,4,2,3,2,,2,4,5,3,,,,2,,,2,2,3,4,3,1.0,1.0,1.0,,1.0,,1,0,0,1,0,0,2,1,1,2,315.4234,292.85419999999993,242.06029999999996,287.9709,301.43510000000003,310.46959999999996,297.39529999999996,320.4878,296.012075,0
369.691,358.171,363.793,391.9,385.389,352.724,404.009,394.376,387.23,410.686,15.83,0,0,0,0,0,0,10,4,5,1,1,3,1,,1,5,5,5,,,,,,5,5,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,0,2,2,2,3,361.61480000000006,376.3705,491.9415,387.01370000000003,306.9884,379.0644,381.0684,375.41369999999995,382.43442500000003,0
375.944,342.042,307.539,288.304,316.333,278.344,310.952,330.587,273.765,307.454,15.58,0,0,0,1,1,6,7,2,10,2,,3,2,3,2,,,,,,,,,,,4,4,4,4,,1.0,1.0,,1.0,,0,0,0,1,1,0,0,1,1,2,311.26520000000005,328.6946,330.1281,368.62519999999995,316.6464,323.1972,312.2496,279.5019,321.28852500000005,0
434.99,380.524,400.23,404.159,394.091,374.427,447.29,391.872,382.784,397.152,16.08,1,,0,1,0,8,4,1,6,,2,4,1,3,2,,4,,,4,,5,5,,5,4,4,4,4,1.0,,1.0,1.0,1.0,1.0,0,1,0,1,1,0,0,1,1,1,431.4727,399.39289999999994,395.2496,415.9349,426.5678,435.5950999999999,391.8633,387.61010000000005,410.46079999999995,0
275.912,279.511,271.314,283.164,327.005,342.952,339.775,264.277,333.158,311.379,15.92,1,1,1,0,1,7,10,0,0,,,,,,,5,5,,,,5,5,,5,,3,3,3,3,1.0,1.0,1.0,1.0,1.0,,1,1,1,1,1,0,1,2,2,2,316.86029999999994,289.65479999999997,364.48879999999997,258.4071,213.7398,305.9622,256.9853,294.06170000000003,287.52,0
273.576,234.98,268.092,233.723,244.483,236.326,286.161,274.306,264.1,254.143,15.42,1,0,0,1,2,10,10,5,0,1,,4,2,3,2,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1,0,0,0,0,0,0,1,0,0,258.7617,272.9044,233.5564,311.0082,268.15250000000003,263.69079999999997,273.3564,282.48670000000004,270.4896375,0
320.355,342.245,299.317,265.399,347.23,286.53,254.613,284.479,281.454,307.926,15.75,1,0,0,1,1,10,6,6,10,4,3,4,4,3,,,,,,,,,,,,4,4,4,4,,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,0,0,2,2,1,296.4905,279.11160000000007,282.6598,315.6788,293.3261,314.76030000000003,309.98580000000004,264.29519999999997,294.5385125,0
323.675,338.032,329.663,308.166,330.888,325.98,300.887,366.019,297.458,337.58,16.08,0,0,0,1,2,7,10,0,10,2,3,1,,3,1,3,,,5,,4,,,5,5,4,4,4,4,1.0,1.0,1.0,1.0,1.0,,1,0,0,1,0,0,1,1,1,3,293.8541,283.3594,293.75449999999995,285.3433,310.1317,318.5457,354.0306,334.4316,309.18136250000003,0
380.511,379.734,370.358,376.365,320.486,363.143,326.611,328.731,360.046,354.418,15.58,0,0,0,0,2,10,8,5,6,2,,3,1,3,2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0,0,1,1,1,2,376.7578,349.8685,388.11530000000005,346.7866,384.1589,342.1438,353.852,356.197,362.23498749999993,0
368.46,350.226,324.184,386.797,392.55,351.963,334.471,376.004,350.787,343.103,15.5,1,0,0,0,2,10,10,4,10,1,4,3,1,,1,,,,,,,,,,,4,4,4,4,1.0,,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,2,2,2,388.613,350.63779999999997,356.2948999999999,348.55910000000006,378.4346999999999,375.9724,349.919,350.08,362.31386249999997,0
480.606,541.683,488.635,517.011,531.605,504.864,518.973,491.465,458.527,473.205,16.0,1,0,0,1,2,4,10,0,3,1,4,,3,3,1,,,,,,,,,,,2,3,3,4,1.0,1.0,1.0,1.0,1.0,,1,0,0,1,1,0,0,2,2,3,512.0771000000001,522.2719,436.25609999999995,505.87569999999994,521.3531999999999,504.43600000000004,521.9979000000001,448.1445,496.5515500000001,1
466.357,414.461,447.762,396.876,390.211,426.935,413.924,433.413,424.458,405.423,15.42,1,0,0,1,2,6,8,6,10,,3,3,1,3,2,,,,,,,,,,,2,2,2,2,,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,2,2,3,429.2688,397.4233,480.49449999999996,420.3313,463.4099,439.1979,453.85030000000006,404.97709999999995,436.1191375,0
344.432,300.611,313.539,272.888,327.175,364.276,353.416,336.258,353.667,275.4,15.58,0,0,0,1,1,2,10,3,9,2,3,3,2,3,,1,,,,1,,1,1,,1,2,3,4,4,1.0,,1.0,,,,1,0,0,0,1,0,0,2,2,1,323.5127,286.85089999999997,253.83319999999998,348.33860000000004,232.8509,332.26959999999997,338.37899999999996,333.61129999999997,306.20577499999996,0
399.823,353.508,348.022,323.343,346.464,365.97,369.893,386.907,347.464,403.386,15.67,1,0,1,0,2,10,2,0,7,4,1,1,4,,4,,,,5,5,,,5,5,5,3,4,3,1,,,1.0,1.0,1.0,,0,1,0,1,1,0,0,1,1,3,388.97950000000003,409.87530000000004,331.3334,327.8216,385.5955,373.0838,339.5976999999999,402.6557,369.8678125,0
427.228,460.303,443.202,417.479,381.021,437.353,462.28,477.553,454.821,432.024,15.5,0,0,0,1,1,4,4,2,10,,3,3,2,2,2,5,,4,,,4,5,,,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,,1,1,1,1,1,2,0,2,3,1,457.84849999999994,442.87459999999993,450.0259,420.058,460.0637,482.19030000000004,416.8215,442.9933000000001,446.60947500000003,0
422.749,385.374,428.25,419.061,404.496,385.732,391.296,414.039,368.044,381.413,16.08,0,0,0,0,2,8,9,8,10,,3,2,2,3,2,,,,5,,3,5,4,,3,4,3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,2,,1,388.40379999999993,453.004,360.68010000000004,451.8633,397.5484,397.7444,423.8465,408.8827,410.24665000000005,0
455.033,425.717,351.631,387.518,400.383,416.261,380.637,425.459,417.003,460.78,16.33,0,0,0,1,2,0,5,0,2,2,,3,2,3,2,3,1,5,4,,,,,4,,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,1,0,1,1,2,451.7545,408.12109999999996,451.9907,400.2617,455.2858,423.12289999999996,406.709,439.6911999999999,429.6171124999999,0
611.533,585.713,526.992,578.379,641.907,614.681,632.973,577.541,583.665,525.716,16.25,1,0,0,0,0,6,10,0,0,1,4,4,3,4,,,,3,,2,2,,4,4,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,1,1,4,585.7731,575.5696,614.3532000000001,538.0036,605.6306000000001,585.0371,577.8806999999999,583.4698999999999,583.214725,1
